0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,198,0
0,0,0,0,0,0,0,0,128,0
0,0,0,0,0,0,0,0,59,0
0,0,0,0,0,0,0,0,311,0
0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,103,0
0,0,0,0,0,0,0,0,82,0
0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,0
