0,1,2,3,4,5,6,7,8,9
189,5,52,7,2,4,0,0,0,0
21,15,1,1,0,1,0,0,0,0
28,0,96,3,7,0,0,0,0,0
3,0,5,259,35,7,0,0,0,0
1,0,8,21,27,0,0,0,0,0
4,1,0,53,4,24,0,0,0,0
1,0,0,1,0,2,0,0,0,0
0,2,0,0,0,0,0,0,0,0
3,0,1,1,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0
