0,1,2,3,4,5,6,7,8,9
161,39,19,2,0,2,4,0,0,0
21,50,0,1,0,1,1,0,0,0
47,4,56,0,2,0,2,1,0,0
3,9,0,4,0,1,0,0,0,0
3,0,9,0,0,0,0,0,0,0
2,2,0,0,0,126,22,0,0,0
7,1,1,0,0,47,187,5,1,0
1,0,1,0,0,0,23,8,0,0
0,1,2,0,1,3,5,3,0,0
0,3,1,1,0,0,1,0,0,0
