0,1,2,3,4,5,6,7,8,9,10
0,0,137,0,0,0,0,0,0,0,0
0,0,76,0,0,0,0,0,0,0,0
0,0,170,0,0,0,0,0,0,0,0
0,0,121,0,0,0,0,0,0,0,0
0,0,45,0,0,0,0,0,0,0,0
0,0,8,0,0,0,0,0,0,0,0
0,0,137,0,0,0,0,0,0,0,0
0,0,144,0,0,0,0,0,0,0,0
0,0,53,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,5,0,0,0,0,0,0,0,0
