0,1,2,3,4,5,6,7,8,9
159,40,15,3,0,3,7,0,0,0
21,48,1,2,0,1,1,0,0,0
45,4,58,0,0,0,3,2,0,0
0,11,0,4,0,1,1,0,0,0
4,0,8,0,0,0,0,0,0,0
0,1,0,0,0,126,25,0,0,0
7,0,0,0,0,46,190,4,2,0
2,0,2,0,0,0,21,6,2,0
0,0,2,0,0,4,4,5,0,0
0,3,1,1,0,1,0,0,0,0
