0,1,2,3,4,5,6,7,8,9
0,0,180,0,0,0,0,0,0,0
0,0,163,0,0,0,0,0,0,0
0,0,91,0,0,0,0,0,0,0
0,0,63,0,0,0,0,0,0,0
0,0,9,0,0,0,0,0,0,0
0,0,215,0,0,0,0,0,0,0
0,0,146,0,0,0,0,0,0,0
0,0,13,0,0,0,0,0,0,0
0,0,12,0,0,0,0,0,0,0
0,0,5,0,0,0,0,0,0,0
