0,1,2,3,4,5,6,7,8,9
114,51,0,11,0,1,3,0,0,0
24,126,9,1,0,0,3,0,0,0
0,23,42,0,0,25,1,0,0,0
27,7,0,28,0,0,1,0,0,0
2,0,0,7,0,0,0,0,0,0
0,1,43,0,0,151,20,0,0,0
3,2,4,2,0,49,85,1,0,0
0,0,0,2,0,0,9,2,0,0
0,0,1,4,0,4,3,0,0,0
0,4,0,0,0,1,0,0,0,0
