0,1,2,3,4,5,6,7,8,9
195,7,48,2,3,4,0,0,0,0
24,12,2,1,0,0,0,0,0,0
29,0,97,2,6,0,0,0,0,0
3,0,6,253,36,11,0,0,0,0
1,0,7,23,25,1,0,0,0,0
3,0,0,52,2,29,0,0,0,0
1,1,0,0,0,2,0,0,0,0
0,2,0,0,0,0,0,0,0,0
3,0,1,1,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0
