0,1,2,3,4,5,6,7,8,9
193,7,48,5,1,5,0,0,0,0
15,20,3,1,0,0,0,0,0,0
27,0,95,1,11,0,0,0,0,0
6,0,4,259,34,6,0,0,0,0
2,0,6,24,25,0,0,0,0,0
4,0,1,56,0,25,0,0,0,0
1,1,0,1,0,1,0,0,0,0
0,2,0,0,0,0,0,0,0,0
2,0,2,1,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0
