0,1,2,3,4,5,6,7,8,9
192,4,53,4,3,3,0,0,0,0
24,14,1,0,0,0,0,0,0,0
24,0,99,3,8,0,0,0,0,0
1,0,5,263,34,6,0,0,0,0
1,0,7,22,27,0,0,0,0,0
5,1,0,52,2,26,0,0,0,0
1,0,0,0,0,3,0,0,0,0
1,1,0,0,0,0,0,0,0,0
2,0,2,1,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0
