0,1,2,3,4,5,6,7,8,9
0,227,0,0,0,0,0,0,0,0
0,74,0,0,0,0,0,0,0,0
0,112,0,0,0,0,0,0,0,0
0,17,0,0,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0
0,152,0,0,0,0,0,0,0,0
0,249,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0
